process,group,symbol
FATTY_ACID_METABOLISM,Metabolism,IDH3G
FATTY_ACID_METABOLISM,Metabolism,IDI1
FATTY_ACID_METABOLISM,Metabolism,IL4I1
FATTY_ACID_METABOLISM,Metabolism,INMT
FATTY_ACID_METABOLISM,Metabolism,KMT5A
FATTY_ACID_METABOLISM,Metabolism,LDHA
FATTY_ACID_METABOLISM,Metabolism,LGALS1
FATTY_ACID_METABOLISM,Metabolism,LTC4S
FATTY_ACID_METABOLISM,Metabolism,MAOA
FATTY_ACID_METABOLISM,Metabolism,MCEE
FATTY_ACID_METABOLISM,Metabolism,MDH1
FATTY_ACID_METABOLISM,Metabolism,MDH2
FATTY_ACID_METABOLISM,Metabolism,ME1
FATTY_ACID_METABOLISM,Metabolism,METAP1
FATTY_ACID_METABOLISM,Metabolism,MGLL
FATTY_ACID_METABOLISM,Metabolism,MIF
FATTY_ACID_METABOLISM,Metabolism,MIX23
FATTY_ACID_METABOLISM,Metabolism,MLYCD
FATTY_ACID_METABOLISM,Metabolism,NBN
FATTY_ACID_METABOLISM,Metabolism,NCAPH2
FATTY_ACID_METABOLISM,Metabolism,NSDHL
FATTY_ACID_METABOLISM,Metabolism,NTHL1
FATTY_ACID_METABOLISM,Metabolism,ODC1
FATTY_ACID_METABOLISM,Metabolism,OSTC
FATTY_ACID_METABOLISM,Metabolism,PCBD1
FATTY_ACID_METABOLISM,Metabolism,PDHA1
FATTY_ACID_METABOLISM,Metabolism,PDHB
FATTY_ACID_METABOLISM,Metabolism,PPARA
FATTY_ACID_METABOLISM,Metabolism,PRDX6
FATTY_ACID_METABOLISM,Metabolism,PSME1
FATTY_ACID_METABOLISM,Metabolism,PTPRG
FATTY_ACID_METABOLISM,Metabolism,PTS
FATTY_ACID_METABOLISM,Metabolism,RAP1GDS1
FATTY_ACID_METABOLISM,Metabolism,RDH11
FATTY_ACID_METABOLISM,Metabolism,RDH16
FATTY_ACID_METABOLISM,Metabolism,REEP6
FATTY_ACID_METABOLISM,Metabolism,RETSAT
FATTY_ACID_METABOLISM,Metabolism,S100A10
FATTY_ACID_METABOLISM,Metabolism,SDHA
FATTY_ACID_METABOLISM,Metabolism,SDHC
FATTY_ACID_METABOLISM,Metabolism,SDHD
FATTY_ACID_METABOLISM,Metabolism,SERINC1
FATTY_ACID_METABOLISM,Metabolism,SLC22A5
FATTY_ACID_METABOLISM,Metabolism,SMS
FATTY_ACID_METABOLISM,Metabolism,SUCLA2
FATTY_ACID_METABOLISM,Metabolism,SUCLG1
FATTY_ACID_METABOLISM,Metabolism,SUCLG2
FATTY_ACID_METABOLISM,Metabolism,TDO2
FATTY_ACID_METABOLISM,Metabolism,TP53INP2
FATTY_ACID_METABOLISM,Metabolism,UBE2L6
FATTY_ACID_METABOLISM,Metabolism,UGDH
FATTY_ACID_METABOLISM,Metabolism,UROD
FATTY_ACID_METABOLISM,Metabolism,UROS
FATTY_ACID_METABOLISM,Metabolism,VNN1
FATTY_ACID_METABOLISM,Metabolism,XIST
FATTY_ACID_METABOLISM,Metabolism,YWHAH
BILE_ACID_METABOLISM,Metabolism,ABCA1
BILE_ACID_METABOLISM,Metabolism,ABCA2
BILE_ACID_METABOLISM,Metabolism,ABCA3
BILE_ACID_METABOLISM,Metabolism,ABCA4
BILE_ACID_METABOLISM,Metabolism,ABCA5
BILE_ACID_METABOLISM,Metabolism,ABCA6
BILE_ACID_METABOLISM,Metabolism,ABCA8
BILE_ACID_METABOLISM,Metabolism,ABCA9
BILE_ACID_METABOLISM,Metabolism,ABCD1
BILE_ACID_METABOLISM,Metabolism,ABCD2
BILE_ACID_METABOLISM,Metabolism,ABCD3
BILE_ACID_METABOLISM,Metabolism,ABCG4
BILE_ACID_METABOLISM,Metabolism,ABCG8
BILE_ACID_METABOLISM,Metabolism,ACSL1
BILE_ACID_METABOLISM,Metabolism,ACSL5
BILE_ACID_METABOLISM,Metabolism,AGXT
BILE_ACID_METABOLISM,Metabolism,AKR1D1
BILE_ACID_METABOLISM,Metabolism,ALDH1A1
BILE_ACID_METABOLISM,Metabolism,ALDH8A1
BILE_ACID_METABOLISM,Metabolism,ALDH9A1
BILE_ACID_METABOLISM,Metabolism,AMACR
BILE_ACID_METABOLISM,Metabolism,APOA1
BILE_ACID_METABOLISM,Metabolism,AQP9
BILE_ACID_METABOLISM,Metabolism,AR
BILE_ACID_METABOLISM,Metabolism,ATXN1
BILE_ACID_METABOLISM,Metabolism,BBOX1
BILE_ACID_METABOLISM,Metabolism,BCAR3
BILE_ACID_METABOLISM,Metabolism,BMP6
BILE_ACID_METABOLISM,Metabolism,CAT
BILE_ACID_METABOLISM,Metabolism,CH25H
BILE_ACID_METABOLISM,Metabolism,CROT
BILE_ACID_METABOLISM,Metabolism,CYP27A1
BILE_ACID_METABOLISM,Metabolism,CYP39A1
BILE_ACID_METABOLISM,Metabolism,CYP46A1
BILE_ACID_METABOLISM,Metabolism,CYP7A1
BILE_ACID_METABOLISM,Metabolism,CYP7B1
BILE_ACID_METABOLISM,Metabolism,CYP8B1
BILE_ACID_METABOLISM,Metabolism,DHCR24
BILE_ACID_METABOLISM,Metabolism,DIO1
BILE_ACID_METABOLISM,Metabolism,DIO2
BILE_ACID_METABOLISM,Metabolism,EFHC1
BILE_ACID_METABOLISM,Metabolism,EPHX2
BILE_ACID_METABOLISM,Metabolism,FADS1
BILE_ACID_METABOLISM,Metabolism,FADS2
BILE_ACID_METABOLISM,Metabolism,FDXR
BILE_ACID_METABOLISM,Metabolism,GC
BILE_ACID_METABOLISM,Metabolism,GCLM
BILE_ACID_METABOLISM,Metabolism,GNMT
BILE_ACID_METABOLISM,Metabolism,GNPAT
BILE_ACID_METABOLISM,Metabolism,GSTK1
BILE_ACID_METABOLISM,Metabolism,HACL1
BILE_ACID_METABOLISM,Metabolism,HAO1
BILE_ACID_METABOLISM,Metabolism,HSD17B11
BILE_ACID_METABOLISM,Metabolism,HSD17B4
BILE_ACID_METABOLISM,Metabolism,HSD17B6
BILE_ACID_METABOLISM,Metabolism,HSD3B1
BILE_ACID_METABOLISM,Metabolism,HSD3B7
BILE_ACID_METABOLISM,Metabolism,IDH1
BILE_ACID_METABOLISM,Metabolism,IDH2
BILE_ACID_METABOLISM,Metabolism,IDI1
BILE_ACID_METABOLISM,Metabolism,ISOC1
BILE_ACID_METABOLISM,Metabolism,KLF1
BILE_ACID_METABOLISM,Metabolism,LCK
BILE_ACID_METABOLISM,Metabolism,LIPE
BILE_ACID_METABOLISM,Metabolism,LONP2
BILE_ACID_METABOLISM,Metabolism,MLYCD
BILE_ACID_METABOLISM,Metabolism,NEDD4
BILE_ACID_METABOLISM,Metabolism,NPC1
BILE_ACID_METABOLISM,Metabolism,NR0B2
BILE_ACID_METABOLISM,Metabolism,NR1H4
BILE_ACID_METABOLISM,Metabolism,NR1I2
BILE_ACID_METABOLISM,Metabolism,NR3C2
BILE_ACID_METABOLISM,Metabolism,NUDT12
BILE_ACID_METABOLISM,Metabolism,OPTN
BILE_ACID_METABOLISM,Metabolism,PAOX
BILE_ACID_METABOLISM,Metabolism,PECR
BILE_ACID_METABOLISM,Metabolism,PEX1
BILE_ACID_METABOLISM,Metabolism,PEX11A
BILE_ACID_METABOLISM,Metabolism,PEX11G
BILE_ACID_METABOLISM,Metabolism,PEX12
BILE_ACID_METABOLISM,Metabolism,PEX13
BILE_ACID_METABOLISM,Metabolism,PEX16
BILE_ACID_METABOLISM,Metabolism,PEX19
BILE_ACID_METABOLISM,Metabolism,PEX26
BILE_ACID_METABOLISM,Metabolism,PEX6
BILE_ACID_METABOLISM,Metabolism,PEX7
BILE_ACID_METABOLISM,Metabolism,PFKM
BILE_ACID_METABOLISM,Metabolism,PHYH
BILE_ACID_METABOLISM,Metabolism,PIPOX
BILE_ACID_METABOLISM,Metabolism,PNPLA8
BILE_ACID_METABOLISM,Metabolism,PRDX5
BILE_ACID_METABOLISM,Metabolism,PXMP2
BILE_ACID_METABOLISM,Metabolism,RBP1
BILE_ACID_METABOLISM,Metabolism,RETSAT
BILE_ACID_METABOLISM,Metabolism,RXRA
BILE_ACID_METABOLISM,Metabolism,RXRG
BILE_ACID_METABOLISM,Metabolism,SCP2
BILE_ACID_METABOLISM,Metabolism,SERPINA6
BILE_ACID_METABOLISM,Metabolism,SLC22A18
BILE_ACID_METABOLISM,Metabolism,SLC23A1
BILE_ACID_METABOLISM,Metabolism,SLC23A2
BILE_ACID_METABOLISM,Metabolism,SLC27A2
BILE_ACID_METABOLISM,Metabolism,SLC27A5
BILE_ACID_METABOLISM,Metabolism,SLC29A1
BILE_ACID_METABOLISM,Metabolism,SLC35B2
BILE_ACID_METABOLISM,Metabolism,SLCO1A2
BILE_ACID_METABOLISM,Metabolism,SOAT2
BILE_ACID_METABOLISM,Metabolism,SOD1
BILE_ACID_METABOLISM,Metabolism,SULT1B1
BILE_ACID_METABOLISM,Metabolism,SULT2B1
BILE_ACID_METABOLISM,Metabolism,TFCP2L1
BILE_ACID_METABOLISM,Metabolism,TTR
CHOLESTEROL_HOMEOSTASIS,Metabolism,ABCA2
CHOLESTEROL_HOMEOSTASIS,Metabolism,ACAT2
CHOLESTEROL_HOMEOSTASIS,Metabolism,ACSS2
CHOLESTEROL_HOMEOSTASIS,Metabolism,ACTG1
CHOLESTEROL_HOMEOSTASIS,Metabolism,ADH4
CHOLESTEROL_HOMEOSTASIS,Metabolism,ALCAM
CHOLESTEROL_HOMEOSTASIS,Metabolism,ALDOC
CHOLESTEROL_HOMEOSTASIS,Metabolism,ANTXR2
CHOLESTEROL_HOMEOSTASIS,Metabolism,ANXA13
CHOLESTEROL_HOMEOSTASIS,Metabolism,ANXA5
CHOLESTEROL_HOMEOSTASIS,Metabolism,ATF3
CHOLESTEROL_HOMEOSTASIS,Metabolism,ATF5
CHOLESTEROL_HOMEOSTASIS,Metabolism,ATXN2
CHOLESTEROL_HOMEOSTASIS,Metabolism,AVPR1A
CHOLESTEROL_HOMEOSTASIS,Metabolism,CBS
CHOLESTEROL_HOMEOSTASIS,Metabolism,CD9
CHOLESTEROL_HOMEOSTASIS,Metabolism,CHKA
CHOLESTEROL_HOMEOSTASIS,Metabolism,CLU
CHOLESTEROL_HOMEOSTASIS,Metabolism,CPEB2
CHOLESTEROL_HOMEOSTASIS,Metabolism,CTNNB1
CHOLESTEROL_HOMEOSTASIS,Metabolism,CXCL16
CHOLESTEROL_HOMEOSTASIS,Metabolism,CYP51A1
CHOLESTEROL_HOMEOSTASIS,Metabolism,DHCR7
CHOLESTEROL_HOMEOSTASIS,Metabolism,EBP
CHOLESTEROL_HOMEOSTASIS,Metabolism,ECH1
CHOLESTEROL_HOMEOSTASIS,Metabolism,ERRFI1
CHOLESTEROL_HOMEOSTASIS,Metabolism,ETHE1
CHOLESTEROL_HOMEOSTASIS,Metabolism,FABP5
CHOLESTEROL_HOMEOSTASIS,Metabolism,FADS2
CHOLESTEROL_HOMEOSTASIS,Metabolism,FASN
CHOLESTEROL_HOMEOSTASIS,Metabolism,FBXO6
CHOLESTEROL_HOMEOSTASIS,Metabolism,FDFT1
CHOLESTEROL_HOMEOSTASIS,Metabolism,FDPS
CHOLESTEROL_HOMEOSTASIS,Metabolism,GLDC
CHOLESTEROL_HOMEOSTASIS,Metabolism,GNAI1
CHOLESTEROL_HOMEOSTASIS,Metabolism,GPX8
CHOLESTEROL_HOMEOSTASIS,Metabolism,GSTM2
CHOLESTEROL_HOMEOSTASIS,Metabolism,GUSB
CHOLESTEROL_HOMEOSTASIS,Metabolism,HMGCR
CHOLESTEROL_HOMEOSTASIS,Metabolism,HMGCS1
CHOLESTEROL_HOMEOSTASIS,Metabolism,HSD17B7
CHOLESTEROL_HOMEOSTASIS,Metabolism,IDI1
CHOLESTEROL_HOMEOSTASIS,Metabolism,JAG1
CHOLESTEROL_HOMEOSTASIS,Metabolism,LDLR
CHOLESTEROL_HOMEOSTASIS,Metabolism,LGALS3
CHOLESTEROL_HOMEOSTASIS,Metabolism,LGMN
CHOLESTEROL_HOMEOSTASIS,Metabolism,LPL
CHOLESTEROL_HOMEOSTASIS,Metabolism,LSS
CHOLESTEROL_HOMEOSTASIS,Metabolism,MAL2
CHOLESTEROL_HOMEOSTASIS,Metabolism,MVD
CHOLESTEROL_HOMEOSTASIS,Metabolism,MVK
CHOLESTEROL_HOMEOSTASIS,Metabolism,NFIL3
CHOLESTEROL_HOMEOSTASIS,Metabolism,NIBAN1
CHOLESTEROL_HOMEOSTASIS,Metabolism,NSDHL
CHOLESTEROL_HOMEOSTASIS,Metabolism,PCYT2
CHOLESTEROL_HOMEOSTASIS,Metabolism,PDK3
CHOLESTEROL_HOMEOSTASIS,Metabolism,PLAUR
CHOLESTEROL_HOMEOSTASIS,Metabolism,PLSCR1
CHOLESTEROL_HOMEOSTASIS,Metabolism,PMVK
CHOLESTEROL_HOMEOSTASIS,Metabolism,PNRC1
CHOLESTEROL_HOMEOSTASIS,Metabolism,PPARG
CHOLESTEROL_HOMEOSTASIS,Metabolism,S100A11
CHOLESTEROL_HOMEOSTASIS,Metabolism,SC5D
CHOLESTEROL_HOMEOSTASIS,Metabolism,SCD
CHOLESTEROL_HOMEOSTASIS,Metabolism,SEMA3B
CHOLESTEROL_HOMEOSTASIS,Metabolism,SQLE
CHOLESTEROL_HOMEOSTASIS,Metabolism,SREBF2
CHOLESTEROL_HOMEOSTASIS,Metabolism,STARD4
CHOLESTEROL_HOMEOSTASIS,Metabolism,STX5
CHOLESTEROL_HOMEOSTASIS,Metabolism,TM7SF2
CHOLESTEROL_HOMEOSTASIS,Metabolism,TMEM97
CHOLESTEROL_HOMEOSTASIS,Metabolism,TNFRSF12A
CHOLESTEROL_HOMEOSTASIS,Metabolism,TP53INP1
CHOLESTEROL_HOMEOSTASIS,Metabolism,TRIB3
PEROXISOME,Metabolism,ABCB1
PEROXISOME,Metabolism,ABCB4
PEROXISOME,Metabolism,ABCB9
PEROXISOME,Metabolism,ABCC5
PEROXISOME,Metabolism,ABCC8
PEROXISOME,Metabolism,ABCD1
PEROXISOME,Metabolism,ABCD2
PEROXISOME,Metabolism,ABCD3
PEROXISOME,Metabolism,ACAA1
PEROXISOME,Metabolism,ACOT8
PEROXISOME,Metabolism,ACOX1
PEROXISOME,Metabolism,ACSL1
PEROXISOME,Metabolism,ACSL4
PEROXISOME,Metabolism,ACSL5
PEROXISOME,Metabolism,ALB
PEROXISOME,Metabolism,ALDH1A1
PEROXISOME,Metabolism,ALDH9A1
PEROXISOME,Metabolism,ATXN1
PEROXISOME,Metabolism,BCL10
PEROXISOME,Metabolism,CACNA1B
PEROXISOME,Metabolism,CADM1
PEROXISOME,Metabolism,CAT
PEROXISOME,Metabolism,CDK7
PEROXISOME,Metabolism,CEL
PEROXISOME,Metabolism,CLN6
PEROXISOME,Metabolism,CLN8
PEROXISOME,Metabolism,CNBP
PEROXISOME,Metabolism,CRABP1
PEROXISOME,Metabolism,CRABP2
PEROXISOME,Metabolism,CRAT
PEROXISOME,Metabolism,CTBP1
PEROXISOME,Metabolism,CTPS1
PEROXISOME,Metabolism,DHCR24
PEROXISOME,Metabolism,DHRS3
PEROXISOME,Metabolism,DIO1
PEROXISOME,Metabolism,DLG4
PEROXISOME,Metabolism,ECH1
PEROXISOME,Metabolism,ECI2
PEROXISOME,Metabolism,EHHADH
PEROXISOME,Metabolism,ELOVL5
PEROXISOME,Metabolism,EPHX2
PEROXISOME,Metabolism,ERCC1
PEROXISOME,Metabolism,ERCC3
PEROXISOME,Metabolism,ESR2
PEROXISOME,Metabolism,FABP6
PEROXISOME,Metabolism,FADS1
PEROXISOME,Metabolism,FDPS
PEROXISOME,Metabolism,FIS1
PEROXISOME,Metabolism,GNPAT
PEROXISOME,Metabolism,GSTK1
PEROXISOME,Metabolism,HAO2
PEROXISOME,Metabolism,HMGCL
PEROXISOME,Metabolism,HRAS
PEROXISOME,Metabolism,HSD11B2
PEROXISOME,Metabolism,HSD17B11
PEROXISOME,Metabolism,HSD17B4
PEROXISOME,Metabolism,HSD3B7
PEROXISOME,Metabolism,IDE
PEROXISOME,Metabolism,IDH1
PEROXISOME,Metabolism,IDH2
PEROXISOME,Metabolism,IDI1
PEROXISOME,Metabolism,ISOC1
PEROXISOME,Metabolism,ITGB1BP1
PEROXISOME,Metabolism,LONP2
PEROXISOME,Metabolism,MLYCD
PEROXISOME,Metabolism,MSH2
PEROXISOME,Metabolism,MVP
PEROXISOME,Metabolism,NR1I2
PEROXISOME,Metabolism,NUDT19
PEROXISOME,Metabolism,PABPC1
PEROXISOME,Metabolism,PEX11A
PEROXISOME,Metabolism,PEX11B
PEROXISOME,Metabolism,PEX13
PEROXISOME,Metabolism,PEX14
PEROXISOME,Metabolism,PEX2
PEROXISOME,Metabolism,PEX5
PEROXISOME,Metabolism,PEX6
PEROXISOME,Metabolism,PRDX1
PEROXISOME,Metabolism,PRDX5
PEROXISOME,Metabolism,RDH11
PEROXISOME,Metabolism,RETSAT
PEROXISOME,Metabolism,RXRG
PEROXISOME,Metabolism,SCGB1A1
PEROXISOME,Metabolism,SCP2
PEROXISOME,Metabolism,SEMA3C
PEROXISOME,Metabolism,SERPINA6
PEROXISOME,Metabolism,SIAH1
PEROXISOME,Metabolism,SLC23A2
PEROXISOME,Metabolism,SLC25A17
PEROXISOME,Metabolism,SLC25A19
PEROXISOME,Metabolism,SLC25A4
PEROXISOME,Metabolism,SLC27A2
PEROXISOME,Metabolism,SLC35B2
PEROXISOME,Metabolism,SMARCC1
PEROXISOME,Metabolism,SOD1
PEROXISOME,Metabolism,SOD2
PEROXISOME,Metabolism,STS
PEROXISOME,Metabolism,SULT2B1
PEROXISOME,Metabolism,TOP2A
PEROXISOME,Metabolism,TSPO
PEROXISOME,Metabolism,TTR
PEROXISOME,Metabolism,UGT2B17
PEROXISOME,Metabolism,VPS4B
PEROXISOME,Metabolism,YWHAH
GLYCOLYSIS,Metabolism,ABCB6
GLYCOLYSIS,Metabolism,ADORA2B
GLYCOLYSIS,Metabolism,AGL
GLYCOLYSIS,Metabolism,AGRN
GLYCOLYSIS,Metabolism,AK3
GLYCOLYSIS,Metabolism,AK4
GLYCOLYSIS,Metabolism,AKR1A1
GLYCOLYSIS,Metabolism,ALDH7A1
GLYCOLYSIS,Metabolism,ALDH9A1
GLYCOLYSIS,Metabolism,ALDOA
GLYCOLYSIS,Metabolism,ALDOB
GLYCOLYSIS,Metabolism,ALG1
GLYCOLYSIS,Metabolism,ANG
GLYCOLYSIS,Metabolism,ANGPTL4
GLYCOLYSIS,Metabolism,ANKZF1
GLYCOLYSIS,Metabolism,ARPP19
GLYCOLYSIS,Metabolism,ARTN
GLYCOLYSIS,Metabolism,AURKA
GLYCOLYSIS,Metabolism,B3GALT6
GLYCOLYSIS,Metabolism,B3GAT1
GLYCOLYSIS,Metabolism,B3GAT3
GLYCOLYSIS,Metabolism,B3GNT3
GLYCOLYSIS,Metabolism,B4GALT1
GLYCOLYSIS,Metabolism,B4GALT2
GLYCOLYSIS,Metabolism,B4GALT4
GLYCOLYSIS,Metabolism,B4GALT7
GLYCOLYSIS,Metabolism,BIK
GLYCOLYSIS,Metabolism,BPNT1
GLYCOLYSIS,Metabolism,CACNA1H
GLYCOLYSIS,Metabolism,CAPN5
GLYCOLYSIS,Metabolism,CASP6
GLYCOLYSIS,Metabolism,CD44
GLYCOLYSIS,Metabolism,CDK1
GLYCOLYSIS,Metabolism,CENPA
GLYCOLYSIS,Metabolism,CHPF
GLYCOLYSIS,Metabolism,CHPF2
GLYCOLYSIS,Metabolism,CHST1
GLYCOLYSIS,Metabolism,CHST12
GLYCOLYSIS,Metabolism,CHST2
GLYCOLYSIS,Metabolism,CHST4
GLYCOLYSIS,Metabolism,CHST6
GLYCOLYSIS,Metabolism,CITED2
GLYCOLYSIS,Metabolism,CLDN3
GLYCOLYSIS,Metabolism,CLDN9
GLYCOLYSIS,Metabolism,CLN6
GLYCOLYSIS,Metabolism,COG2
GLYCOLYSIS,Metabolism,COL5A1
GLYCOLYSIS,Metabolism,COPB2
GLYCOLYSIS,Metabolism,CTH
GLYCOLYSIS,Metabolism,CXCR4
GLYCOLYSIS,Metabolism,CYB5A
GLYCOLYSIS,Metabolism,DCN
GLYCOLYSIS,Metabolism,DDIT4
GLYCOLYSIS,Metabolism,DEPDC1
GLYCOLYSIS,Metabolism,DLD
GLYCOLYSIS,Metabolism,DPYSL4
GLYCOLYSIS,Metabolism,DSC2
GLYCOLYSIS,Metabolism,ECD
GLYCOLYSIS,Metabolism,EFNA3
GLYCOLYSIS,Metabolism,EGFR
GLYCOLYSIS,Metabolism,EGLN3
GLYCOLYSIS,Metabolism,ELF3
GLYCOLYSIS,Metabolism,ENO1
GLYCOLYSIS,Metabolism,ENO2
GLYCOLYSIS,Metabolism,ERO1A
GLYCOLYSIS,Metabolism,EXT1
GLYCOLYSIS,Metabolism,EXT2
GLYCOLYSIS,Metabolism,FAM162A
GLYCOLYSIS,Metabolism,FBP2
GLYCOLYSIS,Metabolism,FKBP4
GLYCOLYSIS,Metabolism,FUT8
GLYCOLYSIS,Metabolism,G6PD
GLYCOLYSIS,Metabolism,GAL3ST1
GLYCOLYSIS,Metabolism,GALE
GLYCOLYSIS,Metabolism,GALK1
GLYCOLYSIS,Metabolism,GALK2
GLYCOLYSIS,Metabolism,GAPDHS
GLYCOLYSIS,Metabolism,GCLC
GLYCOLYSIS,Metabolism,GFPT1
GLYCOLYSIS,Metabolism,GFUS
GLYCOLYSIS,Metabolism,GLCE
GLYCOLYSIS,Metabolism,GLRX
GLYCOLYSIS,Metabolism,GMPPA
GLYCOLYSIS,Metabolism,GMPPB
GLYCOLYSIS,Metabolism,GNE
GLYCOLYSIS,Metabolism,GNPDA1
GLYCOLYSIS,Metabolism,GOT1
GLYCOLYSIS,Metabolism,GOT2
GLYCOLYSIS,Metabolism,GPC1
GLYCOLYSIS,Metabolism,GPC3
GLYCOLYSIS,Metabolism,GPC4
GLYCOLYSIS,Metabolism,GPR87
GLYCOLYSIS,Metabolism,GUSB
GLYCOLYSIS,Metabolism,GYS1
GLYCOLYSIS,Metabolism,GYS2
GLYCOLYSIS,Metabolism,HAX1
GLYCOLYSIS,Metabolism,HDLBP
GLYCOLYSIS,Metabolism,HK2
GLYCOLYSIS,Metabolism,HMMR
GLYCOLYSIS,Metabolism,HOMER1
GLYCOLYSIS,Metabolism,HS2ST1
GLYCOLYSIS,Metabolism,HS6ST2
GLYCOLYSIS,Metabolism,HSPA5
GLYCOLYSIS,Metabolism,IDH1
GLYCOLYSIS,Metabolism,IDUA
GLYCOLYSIS,Metabolism,IER3
GLYCOLYSIS,Metabolism,IGFBP3
GLYCOLYSIS,Metabolism,IL13RA1
GLYCOLYSIS,Metabolism,IRS2
GLYCOLYSIS,Metabolism,ISG20
GLYCOLYSIS,Metabolism,KDELR3
GLYCOLYSIS,Metabolism,KIF20A
GLYCOLYSIS,Metabolism,KIF2A
GLYCOLYSIS,Metabolism,LCT
GLYCOLYSIS,Metabolism,LDHA
GLYCOLYSIS,Metabolism,LDHC
GLYCOLYSIS,Metabolism,LHPP
GLYCOLYSIS,Metabolism,LHX9
GLYCOLYSIS,Metabolism,MDH1
GLYCOLYSIS,Metabolism,MDH2
GLYCOLYSIS,Metabolism,ME1
GLYCOLYSIS,Metabolism,ME2
GLYCOLYSIS,Metabolism,MED24
GLYCOLYSIS,Metabolism,MERTK
GLYCOLYSIS,Metabolism,MET
GLYCOLYSIS,Metabolism,MIF
GLYCOLYSIS,Metabolism,MIOX
GLYCOLYSIS,Metabolism,MPI
GLYCOLYSIS,Metabolism,MXI1
GLYCOLYSIS,Metabolism,NANP
GLYCOLYSIS,Metabolism,NASP
GLYCOLYSIS,Metabolism,NDST3
GLYCOLYSIS,Metabolism,NDUFV3
GLYCOLYSIS,Metabolism,NOL3
GLYCOLYSIS,Metabolism,NSDHL
GLYCOLYSIS,Metabolism,NT5E
GLYCOLYSIS,Metabolism,P4HA1
GLYCOLYSIS,Metabolism,P4HA2
GLYCOLYSIS,Metabolism,PAM
GLYCOLYSIS,Metabolism,PAXIP1
GLYCOLYSIS,Metabolism,PC
GLYCOLYSIS,Metabolism,PDK3
GLYCOLYSIS,Metabolism,PFKFB1
GLYCOLYSIS,Metabolism,PFKP
GLYCOLYSIS,Metabolism,PGAM1
GLYCOLYSIS,Metabolism,PGAM2
GLYCOLYSIS,Metabolism,PGK1
GLYCOLYSIS,Metabolism,PGLS
GLYCOLYSIS,Metabolism,PGM2
GLYCOLYSIS,Metabolism,PHKA2
GLYCOLYSIS,Metabolism,PKM
GLYCOLYSIS,Metabolism,PKP2
GLYCOLYSIS,Metabolism,PLOD1
GLYCOLYSIS,Metabolism,PLOD2
GLYCOLYSIS,Metabolism,PMM2
GLYCOLYSIS,Metabolism,POLR3K
GLYCOLYSIS,Metabolism,PPFIA4
GLYCOLYSIS,Metabolism,PPIA
GLYCOLYSIS,Metabolism,PPP2CB
GLYCOLYSIS,Metabolism,PRPS1
GLYCOLYSIS,Metabolism,PSMC4
GLYCOLYSIS,Metabolism,PYGB
GLYCOLYSIS,Metabolism,PYGL
GLYCOLYSIS,Metabolism,QSOX1
GLYCOLYSIS,Metabolism,RARS1
GLYCOLYSIS,Metabolism,RBCK1
GLYCOLYSIS,Metabolism,RPE
GLYCOLYSIS,Metabolism,RRAGD
GLYCOLYSIS,Metabolism,SAP30
GLYCOLYSIS,Metabolism,SDC1
GLYCOLYSIS,Metabolism,SDC2
GLYCOLYSIS,Metabolism,SDC3
GLYCOLYSIS,Metabolism,SDHC
GLYCOLYSIS,Metabolism,SLC16A3
GLYCOLYSIS,Metabolism,SLC25A10
GLYCOLYSIS,Metabolism,SLC25A13
GLYCOLYSIS,Metabolism,SLC35A3
GLYCOLYSIS,Metabolism,SLC37A4
GLYCOLYSIS,Metabolism,SOD1
GLYCOLYSIS,Metabolism,SOX9
GLYCOLYSIS,Metabolism,SPAG4
GLYCOLYSIS,Metabolism,SRD5A3
GLYCOLYSIS,Metabolism,STC1
GLYCOLYSIS,Metabolism,STC2
GLYCOLYSIS,Metabolism,STMN1
GLYCOLYSIS,Metabolism,TALDO1
GLYCOLYSIS,Metabolism,TFF3
GLYCOLYSIS,Metabolism,TGFA
GLYCOLYSIS,Metabolism,TGFBI
GLYCOLYSIS,Metabolism,TKTL1
GLYCOLYSIS,Metabolism,TPBG
GLYCOLYSIS,Metabolism,TPI1
GLYCOLYSIS,Metabolism,TPST1
GLYCOLYSIS,Metabolism,TXN
GLYCOLYSIS,Metabolism,UGP2
GLYCOLYSIS,Metabolism,VCAN
GLYCOLYSIS,Metabolism,VEGFA
GLYCOLYSIS,Metabolism,VLDLR
GLYCOLYSIS,Metabolism,XYLT2
GLYCOLYSIS,Metabolism,ZNF292
XENOBIOTIC_METABOLISM,Metabolism,ABCC2
XENOBIOTIC_METABOLISM,Metabolism,ABCC3
XENOBIOTIC_METABOLISM,Metabolism,ABCD2
XENOBIOTIC_METABOLISM,Metabolism,ABHD6
XENOBIOTIC_METABOLISM,Metabolism,ACO2
XENOBIOTIC_METABOLISM,Metabolism,ACOX1
XENOBIOTIC_METABOLISM,Metabolism,ACOX2
XENOBIOTIC_METABOLISM,Metabolism,ACOX3
XENOBIOTIC_METABOLISM,Metabolism,ACP1
XENOBIOTIC_METABOLISM,Metabolism,ACP2
XENOBIOTIC_METABOLISM,Metabolism,ACSM1
XENOBIOTIC_METABOLISM,Metabolism,ADH1C
XENOBIOTIC_METABOLISM,Metabolism,ADH5
XENOBIOTIC_METABOLISM,Metabolism,ADH7
XENOBIOTIC_METABOLISM,Metabolism,AHCY
XENOBIOTIC_METABOLISM,Metabolism,AKR1C2
XENOBIOTIC_METABOLISM,Metabolism,AKR1C3
