"","id","module_title","composite_name","module_size_4","module_category","annotation_level","web_link","symbol","top_matched_pathway_in_kegg_pid_and_biocarta","jaccard_index_10","enrichment_p_value_11","pathway_size","overlap_size_13","top_matched_chaussabel_module","jaccard_index_15","enrichment_p_value_16","module_size_17","overlap_size_18","top_matched_transcription_factor","jaccard_index_20","enrichment_p_value_21","gene_set_size","overlap_size_23","top_matched_gene_ontology_terms_number_of_matched_genes","btm","group","subgroup"
"3355","M127","type I interferon response","type I interferon response (M127)",12,"immune","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M127.htm","STAT1",NA,NA,NA,NA,NA,"[Chaussabel.v2]M3.4",0.1,1.26e-13,53,6,NA,NA,NA,NA,NA,"protein binding (9), cytosol (7), response to virus (6)","M127","IFN","INTERFERON/ANTIVIRAL SENSING"
"3356","M127","type I interferon response","type I interferon response (M127)",12,"immune","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M127.htm","PLSCR1",NA,NA,NA,NA,NA,"[Chaussabel.v2]M3.4",0.1,1.26e-13,53,6,NA,NA,NA,NA,NA,"protein binding (9), cytosol (7), response to virus (6)","M127","IFN","INTERFERON/ANTIVIRAL SENSING"
"3357","M127","type I interferon response","type I interferon response (M127)",12,"immune","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M127.htm","IFITM1",NA,NA,NA,NA,NA,"[Chaussabel.v2]M3.4",0.1,1.26e-13,53,6,NA,NA,NA,NA,NA,"protein binding (9), cytosol (7), response to virus (6)","M127","IFN","INTERFERON/ANTIVIRAL SENSING"
"3358","M127","type I interferon response","type I interferon response (M127)",12,"immune","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M127.htm","HERC5",NA,NA,NA,NA,NA,"[Chaussabel.v2]M3.4",0.1,1.26e-13,53,6,NA,NA,NA,NA,NA,"protein binding (9), cytosol (7), response to virus (6)","M127","IFN","INTERFERON/ANTIVIRAL SENSING"
"3359","M127","type I interferon response","type I interferon response (M127)",12,"immune","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M127.htm","DDX60",NA,NA,NA,NA,NA,"[Chaussabel.v2]M3.4",0.1,1.26e-13,53,6,NA,NA,NA,NA,NA,"protein binding (9), cytosol (7), response to virus (6)","M127","IFN","INTERFERON/ANTIVIRAL SENSING"
"3360","M127","type I interferon response","type I interferon response (M127)",12,"immune","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M127.htm","USP18",NA,NA,NA,NA,NA,"[Chaussabel.v2]M3.4",0.1,1.26e-13,53,6,NA,NA,NA,NA,NA,"protein binding (9), cytosol (7), response to virus (6)","M127","IFN","INTERFERON/ANTIVIRAL SENSING"
"3361","M127","type I interferon response","type I interferon response (M127)",12,"immune","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M127.htm","RSAD2",NA,NA,NA,NA,NA,"[Chaussabel.v2]M3.4",0.1,1.26e-13,53,6,NA,NA,NA,NA,NA,"protein binding (9), cytosol (7), response to virus (6)","M127","IFN","INTERFERON/ANTIVIRAL SENSING"
"3362","M127","type I interferon response","type I interferon response (M127)",12,"immune","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M127.htm","IFIT1",NA,NA,NA,NA,NA,"[Chaussabel.v2]M3.4",0.1,1.26e-13,53,6,NA,NA,NA,NA,NA,"protein binding (9), cytosol (7), response to virus (6)","M127","IFN","INTERFERON/ANTIVIRAL SENSING"
"3363","M129","inositol phosphate metabolism","inositol phosphate metabolism (M129)",13,"molecular function","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M129.htm","PANK3","KEGG_INOSITOL_PHOSPHATE_METABOLISM",0.08,8.9e-11,54,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"protein binding (7), nucleotide binding (5), membrane (5)","M129","SIGNAL TRANSDUCTION","SIGNAL TRANSDUCTION"
"3364","M129","inositol phosphate metabolism","inositol phosphate metabolism (M129)",13,"molecular function","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M129.htm","AVL9","KEGG_INOSITOL_PHOSPHATE_METABOLISM",0.08,8.9e-11,54,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"protein binding (7), nucleotide binding (5), membrane (5)","M129","SIGNAL TRANSDUCTION","SIGNAL TRANSDUCTION"
"3365","M129","inositol phosphate metabolism","inositol phosphate metabolism (M129)",13,"molecular function","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M129.htm","PIKFYVE","KEGG_INOSITOL_PHOSPHATE_METABOLISM",0.08,8.9e-11,54,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"protein binding (7), nucleotide binding (5), membrane (5)","M129","SIGNAL TRANSDUCTION","SIGNAL TRANSDUCTION"
"3366","M129","inositol phosphate metabolism","inositol phosphate metabolism (M129)",13,"molecular function","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M129.htm","MED23","KEGG_INOSITOL_PHOSPHATE_METABOLISM",0.08,8.9e-11,54,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"protein binding (7), nucleotide binding (5), membrane (5)","M129","SIGNAL TRANSDUCTION","SIGNAL TRANSDUCTION"
"3367","M129","inositol phosphate metabolism","inositol phosphate metabolism (M129)",13,"molecular function","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M129.htm","PLEKHF2","KEGG_INOSITOL_PHOSPHATE_METABOLISM",0.08,8.9e-11,54,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"protein binding (7), nucleotide binding (5), membrane (5)","M129","SIGNAL TRANSDUCTION","SIGNAL TRANSDUCTION"
"3368","M129","inositol phosphate metabolism","inositol phosphate metabolism (M129)",13,"molecular function","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M129.htm","SRP9","KEGG_INOSITOL_PHOSPHATE_METABOLISM",0.08,8.9e-11,54,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"protein binding (7), nucleotide binding (5), membrane (5)","M129","SIGNAL TRANSDUCTION","SIGNAL TRANSDUCTION"
"3369","M129","inositol phosphate metabolism","inositol phosphate metabolism (M129)",13,"molecular function","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M129.htm","IMPA1","KEGG_INOSITOL_PHOSPHATE_METABOLISM",0.08,8.9e-11,54,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"protein binding (7), nucleotide binding (5), membrane (5)","M129","SIGNAL TRANSDUCTION","SIGNAL TRANSDUCTION"
"3370","M129","inositol phosphate metabolism","inositol phosphate metabolism (M129)",13,"molecular function","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M129.htm","PIK3C2A","KEGG_INOSITOL_PHOSPHATE_METABOLISM",0.08,8.9e-11,54,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"protein binding (7), nucleotide binding (5), membrane (5)","M129","SIGNAL TRANSDUCTION","SIGNAL TRANSDUCTION"
"3371","M129","inositol phosphate metabolism","inositol phosphate metabolism (M129)",13,"molecular function","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M129.htm","SYNJ1","KEGG_INOSITOL_PHOSPHATE_METABOLISM",0.08,8.9e-11,54,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"protein binding (7), nucleotide binding (5), membrane (5)","M129","SIGNAL TRANSDUCTION","SIGNAL TRANSDUCTION"
"3372","M129","inositol phosphate metabolism","inositol phosphate metabolism (M129)",13,"molecular function","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M129.htm","CASC4","KEGG_INOSITOL_PHOSPHATE_METABOLISM",0.08,8.9e-11,54,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"protein binding (7), nucleotide binding (5), membrane (5)","M129","SIGNAL TRANSDUCTION","SIGNAL TRANSDUCTION"
"3373","M129","inositol phosphate metabolism","inositol phosphate metabolism (M129)",13,"molecular function","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M129.htm","FNDC3A","KEGG_INOSITOL_PHOSPHATE_METABOLISM",0.08,8.9e-11,54,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"protein binding (7), nucleotide binding (5), membrane (5)","M129","SIGNAL TRANSDUCTION","SIGNAL TRANSDUCTION"
"3374","M129","inositol phosphate metabolism","inositol phosphate metabolism (M129)",13,"molecular function","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M129.htm","PIK3C3","KEGG_INOSITOL_PHOSPHATE_METABOLISM",0.08,8.9e-11,54,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"protein binding (7), nucleotide binding (5), membrane (5)","M129","SIGNAL TRANSDUCTION","SIGNAL TRANSDUCTION"
"3375","M129","inositol phosphate metabolism","inositol phosphate metabolism (M129)",13,"molecular function","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M129.htm","KIAA1109","KEGG_INOSITOL_PHOSPHATE_METABOLISM",0.08,8.9e-11,54,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"protein binding (7), nucleotide binding (5), membrane (5)","M129","SIGNAL TRANSDUCTION","SIGNAL TRANSDUCTION"
"3376","M130","enriched in G-protein coupled receptors","enriched in G-protein coupled receptors (M130)",10,"molecular function","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M130.htm","CCL5","KEGG_CALCIUM_SIGNALING_PATHWAY",0.02,5.82e-05,178,3,NA,NA,NA,NA,NA,"CEBPB_02",0.01,9.25e-05,208,3,"G-protein coupled receptor protein signaling pathway (7), receptor activity (6), plasma membrane (6)","M130","SIGNAL TRANSDUCTION","SIGNAL TRANSDUCTION"
"3377","M130","enriched in G-protein coupled receptors","enriched in G-protein coupled receptors (M130)",10,"molecular function","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M130.htm","XCL1","KEGG_CALCIUM_SIGNALING_PATHWAY",0.02,5.82e-05,178,3,NA,NA,NA,NA,NA,"CEBPB_02",0.01,9.25e-05,208,3,"G-protein coupled receptor protein signaling pathway (7), receptor activity (6), plasma membrane (6)","M130","SIGNAL TRANSDUCTION","SIGNAL TRANSDUCTION"
"3378","M130","enriched in G-protein coupled receptors","enriched in G-protein coupled receptors (M130)",10,"molecular function","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M130.htm","PTGER2","KEGG_CALCIUM_SIGNALING_PATHWAY",0.02,5.82e-05,178,3,NA,NA,NA,NA,NA,"CEBPB_02",0.01,9.25e-05,208,3,"G-protein coupled receptor protein signaling pathway (7), receptor activity (6), plasma membrane (6)","M130","SIGNAL TRANSDUCTION","SIGNAL TRANSDUCTION"
"3379","M130","enriched in G-protein coupled receptors","enriched in G-protein coupled receptors (M130)",10,"molecular function","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M130.htm","GPR18","KEGG_CALCIUM_SIGNALING_PATHWAY",0.02,5.82e-05,178,3,NA,NA,NA,NA,NA,"CEBPB_02",0.01,9.25e-05,208,3,"G-protein coupled receptor protein signaling pathway (7), receptor activity (6), plasma membrane (6)","M130","SIGNAL TRANSDUCTION","SIGNAL TRANSDUCTION"
"3380","M130","enriched in G-protein coupled receptors","enriched in G-protein coupled receptors (M130)",10,"molecular function","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M130.htm","F2R","KEGG_CALCIUM_SIGNALING_PATHWAY",0.02,5.82e-05,178,3,NA,NA,NA,NA,NA,"CEBPB_02",0.01,9.25e-05,208,3,"G-protein coupled receptor protein signaling pathway (7), receptor activity (6), plasma membrane (6)","M130","SIGNAL TRANSDUCTION","SIGNAL TRANSDUCTION"
"3381","M130","enriched in G-protein coupled receptors","enriched in G-protein coupled receptors (M130)",10,"molecular function","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M130.htm","ADRB2","KEGG_CALCIUM_SIGNALING_PATHWAY",0.02,5.82e-05,178,3,NA,NA,NA,NA,NA,"CEBPB_02",0.01,9.25e-05,208,3,"G-protein coupled receptor protein signaling pathway (7), receptor activity (6), plasma membrane (6)","M130","SIGNAL TRANSDUCTION","SIGNAL TRANSDUCTION"
"3382","M130","enriched in G-protein coupled receptors","enriched in G-protein coupled receptors (M130)",10,"molecular function","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M130.htm","S1PR5","KEGG_CALCIUM_SIGNALING_PATHWAY",0.02,5.82e-05,178,3,NA,NA,NA,NA,NA,"CEBPB_02",0.01,9.25e-05,208,3,"G-protein coupled receptor protein signaling pathway (7), receptor activity (6), plasma membrane (6)","M130","SIGNAL TRANSDUCTION","SIGNAL TRANSDUCTION"
"3383","M130","enriched in G-protein coupled receptors","enriched in G-protein coupled receptors (M130)",10,"molecular function","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M130.htm","PTGDR","KEGG_CALCIUM_SIGNALING_PATHWAY",0.02,5.82e-05,178,3,NA,NA,NA,NA,NA,"CEBPB_02",0.01,9.25e-05,208,3,"G-protein coupled receptor protein signaling pathway (7), receptor activity (6), plasma membrane (6)","M130","SIGNAL TRANSDUCTION","SIGNAL TRANSDUCTION"
"3384","M130","enriched in G-protein coupled receptors","enriched in G-protein coupled receptors (M130)",10,"molecular function","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M130.htm","ITPR3","KEGG_CALCIUM_SIGNALING_PATHWAY",0.02,5.82e-05,178,3,NA,NA,NA,NA,NA,"CEBPB_02",0.01,9.25e-05,208,3,"G-protein coupled receptor protein signaling pathway (7), receptor activity (6), plasma membrane (6)","M130","SIGNAL TRANSDUCTION","SIGNAL TRANSDUCTION"
"3385","M130","enriched in G-protein coupled receptors","enriched in G-protein coupled receptors (M130)",10,"molecular function","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M130.htm","PDE4D","KEGG_CALCIUM_SIGNALING_PATHWAY",0.02,5.82e-05,178,3,NA,NA,NA,NA,NA,"CEBPB_02",0.01,9.25e-05,208,3,"G-protein coupled receptor protein signaling pathway (7), receptor activity (6), plasma membrane (6)","M130","SIGNAL TRANSDUCTION","SIGNAL TRANSDUCTION"
"3386","M132","recruitment of neutrophils","recruitment of neutrophils (M132)",11,"immune","partial","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M132.htm","PROK2","KEGG_CHEMOKINE_SIGNALING_PATHWAY",0.02,9.66e-05,190,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G-protein coupled receptor protein signaling pathway (11), plasma membrane (9), integral to membrane (9)","M132","NEUTROPHILS","NEUTROPHILS"
"3387","M132","recruitment of neutrophils","recruitment of neutrophils (M132)",11,"immune","partial","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M132.htm","FPR1","KEGG_CHEMOKINE_SIGNALING_PATHWAY",0.02,9.66e-05,190,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G-protein coupled receptor protein signaling pathway (11), plasma membrane (9), integral to membrane (9)","M132","NEUTROPHILS","NEUTROPHILS"
"3388","M132","recruitment of neutrophils","recruitment of neutrophils (M132)",11,"immune","partial","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M132.htm","FPR2","KEGG_CHEMOKINE_SIGNALING_PATHWAY",0.02,9.66e-05,190,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G-protein coupled receptor protein signaling pathway (11), plasma membrane (9), integral to membrane (9)","M132","NEUTROPHILS","NEUTROPHILS"
"3389","M132","recruitment of neutrophils","recruitment of neutrophils (M132)",11,"immune","partial","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M132.htm","GNG10","KEGG_CHEMOKINE_SIGNALING_PATHWAY",0.02,9.66e-05,190,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G-protein coupled receptor protein signaling pathway (11), plasma membrane (9), integral to membrane (9)","M132","NEUTROPHILS","NEUTROPHILS"
"3390","M132","recruitment of neutrophils","recruitment of neutrophils (M132)",11,"immune","partial","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M132.htm","C5AR1","KEGG_CHEMOKINE_SIGNALING_PATHWAY",0.02,9.66e-05,190,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G-protein coupled receptor protein signaling pathway (11), plasma membrane (9), integral to membrane (9)","M132","NEUTROPHILS","NEUTROPHILS"
"3391","M132","recruitment of neutrophils","recruitment of neutrophils (M132)",11,"immune","partial","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M132.htm","GPR109B","KEGG_CHEMOKINE_SIGNALING_PATHWAY",0.02,9.66e-05,190,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G-protein coupled receptor protein signaling pathway (11), plasma membrane (9), integral to membrane (9)","M132","NEUTROPHILS","NEUTROPHILS"
"3392","M132","recruitment of neutrophils","recruitment of neutrophils (M132)",11,"immune","partial","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M132.htm","CXCR1","KEGG_CHEMOKINE_SIGNALING_PATHWAY",0.02,9.66e-05,190,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G-protein coupled receptor protein signaling pathway (11), plasma membrane (9), integral to membrane (9)","M132","NEUTROPHILS","NEUTROPHILS"
"3393","M132","recruitment of neutrophils","recruitment of neutrophils (M132)",11,"immune","partial","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M132.htm","CCR3","KEGG_CHEMOKINE_SIGNALING_PATHWAY",0.02,9.66e-05,190,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G-protein coupled receptor protein signaling pathway (11), plasma membrane (9), integral to membrane (9)","M132","NEUTROPHILS","NEUTROPHILS"
"3394","M132","recruitment of neutrophils","recruitment of neutrophils (M132)",11,"immune","partial","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M132.htm","PTAFR","KEGG_CHEMOKINE_SIGNALING_PATHWAY",0.02,9.66e-05,190,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G-protein coupled receptor protein signaling pathway (11), plasma membrane (9), integral to membrane (9)","M132","NEUTROPHILS","NEUTROPHILS"
"3395","M132","recruitment of neutrophils","recruitment of neutrophils (M132)",11,"immune","partial","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M132.htm","FFAR2","KEGG_CHEMOKINE_SIGNALING_PATHWAY",0.02,9.66e-05,190,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G-protein coupled receptor protein signaling pathway (11), plasma membrane (9), integral to membrane (9)","M132","NEUTROPHILS","NEUTROPHILS"
"3396","M132","recruitment of neutrophils","recruitment of neutrophils (M132)",11,"immune","partial","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M132.htm","F2RL1","KEGG_CHEMOKINE_SIGNALING_PATHWAY",0.02,9.66e-05,190,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G-protein coupled receptor protein signaling pathway (11), plasma membrane (9), integral to membrane (9)","M132","NEUTROPHILS","NEUTROPHILS"
"3397","M133.0","cell adhesion, membrane","cell adhesion, membrane (M133.0)",14,"molecular function","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M133.0.htm","SFN","KEGG_CELL_ADHESION_MOLECULES_CAMS",0.03,1.42e-08,134,5,NA,NA,NA,NA,NA,"AREB6_01",0.02,6.19e-06,202,4,"protein binding (13), plasma membrane (8), membrane (7)","M133.0","ECM AND MIGRATION","ECM AND MIGRATION"
"3398","M133.0","cell adhesion, membrane","cell adhesion, membrane (M133.0)",14,"molecular function","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M133.0.htm","SPINT1","KEGG_CELL_ADHESION_MOLECULES_CAMS",0.03,1.42e-08,134,5,NA,NA,NA,NA,NA,"AREB6_01",0.02,6.19e-06,202,4,"protein binding (13), plasma membrane (8), membrane (7)","M133.0","ECM AND MIGRATION","ECM AND MIGRATION"
"3399","M133.0","cell adhesion, membrane","cell adhesion, membrane (M133.0)",14,"molecular function","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M133.0.htm","BIK","KEGG_CELL_ADHESION_MOLECULES_CAMS",0.03,1.42e-08,134,5,NA,NA,NA,NA,NA,"AREB6_01",0.02,6.19e-06,202,4,"protein binding (13), plasma membrane (8), membrane (7)","M133.0","ECM AND MIGRATION","ECM AND MIGRATION"
"3400","M133.0","cell adhesion, membrane","cell adhesion, membrane (M133.0)",14,"molecular function","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M133.0.htm","EHF","KEGG_CELL_ADHESION_MOLECULES_CAMS",0.03,1.42e-08,134,5,NA,NA,NA,NA,NA,"AREB6_01",0.02,6.19e-06,202,4,"protein binding (13), plasma membrane (8), membrane (7)","M133.0","ECM AND MIGRATION","ECM AND MIGRATION"
