hgnc_symbol,treatment,pathogen,timepoint_comparison,status_original,rank_mouse,rank_human,sign_mouse,sign_concordant,mean_log2fc_mouse,mean_log2fc_human,pred_shared,pred_rank,pred_direction
MYADM,Injury,Burn,Early hours-Day 7,Not LEG,55.18653321201092,14.922656960873521,1,TRUE,0.2863013238460148,0.6438133023109494,NA,43.25660108303415,0.8198333333333334
MYBPC3,Injury,Burn,Early hours-Day 7,Not LEG,77.2975432211101,4.9590536851683344,1,TRUE,1.4140605768168513,0.5831846686644471,NA,53.484447513439754,0.8227547619047622
MYCBP2,Injury,Burn,Early hours-Day 7,Not LEG,68.56232939035488,83.66696997270246,-1,TRUE,-0.4382119426260953,-1.1262347244585476,NA,62.0856628460188,0.9535666666666667
MYO10,Injury,Burn,Early hours-Day 7,Not LEG,72.11101000909919,77.93448589626934,-1,FALSE,-0.5767835132920229,1.5638890138943928,NA,61.65555028405998,0.699366149068323
MYO5C,Injury,Burn,Early hours-Day 7,Not LEG,80.57324840764332,4.094631483166515,-1,TRUE,-1.2987586442804808,-0.5649771762981466,NA,42.70203754815754,0.5115523809523809
N4BP2L1,Injury,Burn,Early hours-Day 7,Not LEG,23.43039126478617,79.98180163785258,1,FALSE,0.14321814383766984,-1.1873796197290094,NA,54.59918700601273,0.7389000000000001
NAA16,Injury,Burn,Early hours-Day 7,Not LEG,62.28389444949954,24.340309372156508,-1,TRUE,-0.553877203381969,-0.7273138760876394,NA,62.92862008131771,0.9339000000000002
NAA35,Injury,Burn,Early hours-Day 7,Not LEG,27.479526842584168,68.92629663330301,-1,TRUE,-0.18216514419922092,-1.143683604739111,NA,57.575561463110894,0.604795238095238
NAA40,Injury,Burn,Early hours-Day 7,Not LEG,62.19290263876252,35.122838944494994,-1,TRUE,-0.6081799727613904,-0.9514018002044295,NA,64.72765820531266,0.9049666666666665
NADK2,Injury,Burn,Early hours-Day 7,Not LEG,69.42675159235668,83.07552320291174,1,FALSE,0.5797070742328092,-1.3456279684256396,NA,61.27305889601653,0.2514888888888889
NANS,Injury,Burn,Early hours-Day 7,Not LEG,61.282984531392174,6.1874431301182895,-1,FALSE,-0.5283110224260419,0.6054674071560182,NA,67.14445362108427,0.47261428571428554
NAP1L1,Injury,Burn,Early hours-Day 7,Not LEG,83.62147406733395,57.870791628753416,-1,TRUE,-0.5027242695436698,-0.9743537276484604,NA,42.32501467445563,0.9151000000000001
NAP1L3,Injury,Burn,Early hours-Day 7,Not LEG,28.389444949954505,83.43949044585987,-1,TRUE,-0.29802354551212673,-1.482203874168959,NA,72.36605678254777,0.823419047619048
NAP1L5,Injury,Burn,Early hours-Day 7,Not LEG,53.68516833484986,41.62875341219291,1,FALSE,0.8117518862881647,-0.9592876083939821,NA,62.29006943906559,0.7146333333333332
NAV2,Injury,Burn,Early hours-Day 7,Not LEG,47.5887170154686,0,-1,FALSE,-0.45857839993635885,0.3833521744998958,NA,65.8261138122906,0.5857791208791209
NBAS,Injury,Burn,Early hours-Day 7,Not LEG,42.81164695177434,4.140127388535031,-1,TRUE,-0.6007258757871039,-0.5664011398083688,NA,48.51053921826181,0.6969333333333334
NBEA,Injury,Burn,Early hours-Day 7,Not LEG,55.55050045495905,34.44040036396724,1,FALSE,0.8152273779474317,-0.8620217393351379,NA,60.285730235552165,0.613937728937729
NBEAL1,Injury,Burn,Early hours-Day 7,Not LEG,42.26569608735214,55.050045495905366,-1,TRUE,-0.35627082345672356,-0.8643412106760753,NA,43.84101250879026,0.8932976525821597
NCALD,Injury,Burn,Early hours-Day 7,Not LEG,30.800727934485895,79.34485896269335,-1,TRUE,-0.36644435383415175,-1.0561362822619347,NA,75.5392158685645,0.7059904761904763
NCAM1,Injury,Burn,Early hours-Day 7,Not LEG,78.52593266606004,56.86988171064604,1,FALSE,1.2012155767242891,-0.991566662876243,NA,75.42330746328236,0.0736204761904762
NCBP2,Injury,Burn,Early hours-Day 7,Not LEG,51.45586897179254,61.10100090991811,-1,TRUE,-0.3859411645871198,-0.9648878545573569,NA,59.34635066063541,0.899247619047619
NCL,Injury,Burn,Early hours-Day 7,Not LEG,85.80527752502275,52.09281164695177,-1,TRUE,-0.7360474244980892,-0.8694106417637082,NA,42.75687112954526,0.7953974969474971
NCOA4,Injury,Burn,Early hours-Day 7,Not LEG,47.952684258416745,17.51592356687898,1,FALSE,0.3752055005838084,-0.6345194240701675,NA,42.99526305430897,0.6801499999999998
NCSTN,Injury,Burn,Early hours-Day 7,Not LEG,16.15104640582348,12.05641492265696,-1,FALSE,-0.12133972962684325,0.6468667360362357,NA,30.11415217680289,0.7833000000000002
NDC1,Injury,Burn,Early hours-Day 7,Not LEG,68.24385805277525,65.78707916287534,-1,TRUE,-0.6126660299816855,-0.954606006576507,NA,61.06217681279424,0.8917333333333335
NDC80,Injury,Burn,Early hours-Day 7,Not LEG,33.25750682438581,51.41037306642402,-1,TRUE,-0.3544204142223375,-1.1145966856437282,NA,42.94854323183774,0.4719238095238095
NDE1,Injury,Burn,Early hours-Day 7,Not LEG,62.05641492265697,12.101910828025478,-1,TRUE,-0.44126465034348605,-0.6756081063170836,NA,45.374890572256305,0.6141757575757576
NDEL1,Injury,Burn,Early hours-Day 7,Not LEG,92.99363057324841,59.41765241128299,1,TRUE,0.9088498471051967,0.864912211643893,NA,43.411387430125,0.5084333333333334
NDRG1,Injury,Burn,Early hours-Day 7,Not LEG,88.71701546860783,32.39308462238398,1,TRUE,0.8111630898397237,0.8111589980671159,NA,49.20892140813929,0.4862333333333333
NDRG3,Injury,Burn,Early hours-Day 7,Not LEG,46.451319381255686,4.5040946314831665,-1,TRUE,-0.2828298408332657,-0.5388692879758317,NA,38.23096884164924,0.6730999999999998
NDUFA1,Injury,Burn,Early hours-Day 7,Not LEG,88.35304822565969,50.09099181073703,1,TRUE,0.7179669756960152,1.0729824401607182,NA,61.729561453781486,0.7547666666666669
NDUFA5,Injury,Burn,Early hours-Day 7,Not LEG,43.76706096451319,31.710646041856233,-1,TRUE,-0.31480405849903725,-0.8540197001954861,NA,59.68764209951897,0.5764333333333334
NDUFA8,Injury,Burn,Early hours-Day 7,Not LEG,50.454959053685165,30.89171974522293,1,FALSE,0.3134643894445457,-0.7932899053417359,NA,35.65083932067936,0.9459333333333335
NDUFAF1,Injury,Burn,Early hours-Day 7,Not LEG,75.34121929026387,67.33393994540491,-1,FALSE,-0.6798697117882719,0.9964350099470543,NA,46.14538431218218,0.08364848484848482
NDUFAF4,Injury,Burn,Early hours-Day 7,Not LEG,57.18835304822566,36.39672429481347,-1,TRUE,-0.5290565184406457,-0.8012542425672766,NA,41.95605817744136,0.8243666666666667
NDUFAF7,Injury,Burn,Early hours-Day 7,Not LEG,69.38125568698817,63.10282074613285,1,TRUE,0.5398702370195938,1.0611463076788055,NA,52.65193411911282,0.45436666666666664
NDUFB3,Injury,Burn,Early hours-Day 7,Not LEG,67.97088262056415,79.16287534121929,1,TRUE,0.5062951513073699,1.0258139896637095,NA,78.38964612902053,0.8862654401154405
NDUFB5,Injury,Burn,Early hours-Day 7,Not LEG,2.0928116469517746,17.10646041856233,1,FALSE,0.01144789613389996,-0.658530308226128,NA,38.395690227408686,0.6734471329839752
NDUFB8,Injury,Burn,Early hours-Day 7,Not LEG,37.07916287534122,36.85168334849864,1,FALSE,0.2885414012445615,-0.7426988224200279,NA,40.722614980250725,0.5472333333333335
NEDD4,Injury,Burn,Early hours-Day 7,Not LEG,82.4385805277525,90.44585987261146,-1,FALSE,-0.8337262528412452,1.7847455922911024,NA,66.02185517418496,0.09856666666666668
NEK1,Injury,Burn,Early hours-Day 7,Not LEG,73.97634212920838,23.612374886260238,-1,TRUE,-0.5239961223509741,-0.9128986807275887,NA,58.99680960761235,0.8688285714285717
NEU1,Injury,Burn,Early hours-Day 7,Not LEG,15.37761601455869,39.76342129208371,1,TRUE,0.10807186573877559,0.992014605508341,NA,34.34075138835466,0.6038785714285714
NF1,Injury,Burn,Early hours-Day 7,Not LEG,26.751592356687897,13.466787989080983,-1,FALSE,-0.19705311665135916,0.6713018293905204,NA,42.8247830584536,0.640660013273602
NFATC1,Injury,Burn,Early hours-Day 7,Not LEG,14.422202001819837,30.300272975432215,1,FALSE,0.07341011459019597,-0.75819749089499755,NA,65.66744208630654,0.6519000000000001
NFATC2,Injury,Burn,Early hours-Day 7,Not LEG,59.91810737033667,98.31665150136489,-1,TRUE,-0.40593319414013784,-2.3536425107768473,NA,77.75006503920079,0.8515952380952381
NFATC2IP,Injury,Burn,Early hours-Day 7,Not LEG,86.80618744313013,40.309372156505916,-1,TRUE,-0.6109100119851121,-0.9157852089600453,NA,68.92709471218937,0.9634380952380954
NFATC3,Injury,Burn,Early hours-Day 7,Not LEG,90.40036396724295,14.968152866242038,-1,TRUE,-0.6309117157011421,-0.5881994543125,NA,77.17439005149386,0.9786952380952381
NFIL3,Injury,Burn,Early hours-Day 7,Not LEG,99.95450409463147,71.0646041856233,1,TRUE,3.081852363628819,1.1548009880465084,NA,58.27200417219264,0.6627000000000005
NFKB1,Injury,Burn,Early hours-Day 7,Not LEG,2.72975432211101,56.68789808917197,-1,FALSE,-0.018010107448057866,0.9640427352936918,NA,37.027528453580594,0.23908888888888896
NFKBIA,Injury,Burn,Early hours-Day 7,Not LEG,12.784349408553231,51.18289353958144,-1,FALSE,-0.07027638452364826,1.0949901496955041,NA,40.35034576400472,0.1794692189983886
NFKBID,Injury,Burn,Early hours-Day 7,Not LEG,40.08189262966333,50.04549590536852,1,TRUE,0.2746233691087099,1.0066810654558087,NA,50.811961605122896,0.4525809523809525
NFX1,Injury,Burn,Early hours-Day 7,Not LEG,84.84986351228389,41.3557779799818,-1,TRUE,-0.5169297174318039,-0.7741884220483142,NA,44.5594401513671,0.9517333333333334
NGRN,Injury,Burn,Early hours-Day 7,Not LEG,5.232029117379436,30.482256596906275,1,FALSE,0.04082574056154087,-0.7262900700645991,NA,46.32587071805683,0.6963777777777779
NHP2,Injury,Burn,Early hours-Day 7,Not LEG,60.05459508644222,3.548680618744313,-1,TRUE,-0.5096678334248832,-0.5843033954712391,NA,28.526968624418902,0.8275
NIPAL3,Injury,Burn,Early hours-Day 7,Not LEG,27.797998180163784,77.70700636942675,1,FALSE,0.20069683919623849,-1.1268192613596666,NA,35.1998420990089,0.3518333333333334
NIT1,Injury,Burn,Early hours-Day 7,Not LEG,44.0400363967243,46.7697907188353,1,TRUE,0.320926149134074,0.8762328622502578,NA,47.54822918419546,0.6209015873015873
NIT2,Injury,Burn,Early hours-Day 7,Not LEG,34.394904458598724,50.63694267515923,1,FALSE,0.3441721058139562,-0.9432293518521777,NA,24.591001775099407,0.7042666666666669
NKTR,Injury,Burn,Early hours-Day 7,Not LEG,51.091901728844405,91.3557779799818,-1,TRUE,-0.2891079055446113,-1.4269717245054458,NA,65.40213751753518,0.9015474872191123
NMD3,Injury,Burn,Early hours-Day 7,Not LEG,66.74249317561419,29.34485896269336,-1,TRUE,-0.5492945671066671,-0.7964558741736543,NA,54.41342795979706,0.8588333333333337
NME6,Injury,Burn,Early hours-Day 7,Not LEG,20.518653321201093,18.42584167424932,1,TRUE,0.2862244080906624,0.7240458284295417,NA,27.211848945000774,0.8127666666666667
NMNAT1,Injury,Burn,Early hours-Day 7,Not LEG,62.82984531392175,12.147406733393995,-1,FALSE,-0.9127394309496069,0.7077167264918116,NA,31.042019120074798,0.34516507936507945
NMRAL1,Injury,Burn,Early hours-Day 7,Not LEG,7.688808007279345,47.224749772520475,1,FALSE,0.09093700111797975,-0.8361073083086454,NA,37.84517711514924,0.5664000000000001
NMT2,Injury,Burn,Early hours-Day 7,Not LEG,70.15468607825296,98.13466787989081,-1,TRUE,-0.44400519498722346,-2.787332932883601,NA,82.25027046804836,0.9694000000000002
NOA1,Injury,Burn,Early hours-Day 7,Not LEG,73.56687898089172,20.518653321201093,-1,TRUE,-0.5739748429440734,-0.6838907762932487,NA,49.24180435321246,0.8289000000000003
NOB1,Injury,Burn,Early hours-Day 7,Not LEG,82.34758871701547,41.765241128298456,-1,TRUE,-1.1274943891289801,-0.8100273799043283,NA,39.456818519848085,0.8803333333333335
NOL11,Injury,Burn,Early hours-Day 7,Not LEG,75.84167424931756,82.7115559599636,-1,TRUE,-0.5440985146743849,-1.3497752778677663,NA,65.57280677502926,0.8200128205128205
NOL8,Injury,Burn,Early hours-Day 7,Not LEG,93.94904458598727,70.33666969972703,-1,TRUE,-1.0334252909013184,-1.0371770431119556,NA,72.30759557914313,0.8382696969696971
NOL9,Injury,Burn,Early hours-Day 7,Not LEG,59.78161965423112,77.8434940855323,-1,TRUE,-0.6085416207362311,-1.0755870863010495,NA,67.79473823938726,0.9458061403508774
NOLC1,Injury,Burn,Early hours-Day 7,Not LEG,67.01546860782528,84.53139217470428,-1,TRUE,-0.5078801334787268,-1.3316701695097146,NA,79.461357044601,0.8405142857142858
NOP10,Injury,Burn,Early hours-Day 7,Not LEG,57.324840764331206,5.959963603275705,-1,FALSE,-0.2974789021155484,0.623221200227384,NA,62.87535160310978,0.08538809523809524
NOP14,Injury,Burn,Early hours-Day 7,Not LEG,58.098271155595995,41.94722474977252,-1,TRUE,-0.5136105164725961,-0.8543518443815348,NA,48.0631034036404,0.2996595238095238
NOP56,Injury,Burn,Early hours-Day 7,Not LEG,76.70609645131938,96.26933575978161,-1,TRUE,-0.512712014722803,-1.7889631111030293,NA,57.542297664145025,0.9361333333333333
NOP58,Injury,Burn,Early hours-Day 7,Not LEG,73.88535031847134,91.21929026387625,-1,TRUE,-0.5799764560186897,-1.6618271901717492,NA,62.99596427405382,0.856433333333333
NPAT,Injury,Burn,Early hours-Day 7,Not LEG,58.917197452229296,76.06915377616015,-1,TRUE,-0.5468265081809935,-1.1630118323930354,NA,72.63711824536368,0.8320000000000001
NPRL2,Injury,Burn,Early hours-Day 7,Not LEG,54.3221110100091,60.10009099181074,-1,TRUE,-0.5009054956713923,-0.8702727652909785,NA,31.606844085320372,0.783466666666667
NQO2,Injury,Burn,Early hours-Day 7,Not LEG,4.868061874431301,88.21656050955414,-1,FALSE,-0.04654658728663552,1.8812412549352189,NA,72.7702926701389,0.35375939849624066
NR1D2,Injury,Burn,Early hours-Day 7,Not LEG,75.47770700636943,88.53503184713377,-1,TRUE,-0.4767079222225217,-1.7928324257488337,NA,63.73988762952591,0.959066666666667
NR2C1,Injury,Burn,Early hours-Day 7,Not LEG,1.2738853503184715,68.51683348498635,1,FALSE,0.011358604489179136,-1.2087123745275434,NA,48.614120328880226,0.6926000000000001
NR3C2,Injury,Burn,Early hours-Day 7,Not LEG,88.85350318471338,94.90445859872611,-1,TRUE,-1.8435039291135107,-1.8639391163203092,NA,73.83220748506984,0.4452912316441727
NRM,Injury,Burn,Early hours-Day 7,Not LEG,67.10646041856234,6.824385805277525,-1,FALSE,-0.5057384577650783,0.6052248618991283,NA,34.08018546738839,0.3235666666666666
NRROS,Injury,Burn,Early hours-Day 7,Not LEG,85.12283894449499,23.930846223839854,1,FALSE,0.7946886381613627,-0.8587826362145305,NA,55.491363586374085,0.6414095238095235
NSA2,Injury,Burn,Early hours-Day 7,Not LEG,60.23657870791629,76.56960873521383,-1,TRUE,-0.32689092569526146,-1.0444531228960896,NA,52.34299554950828,0.7851976190476191
NSUN2,Injury,Burn,Early hours-Day 7,Not LEG,59.690627843494084,13.239308462238398,-1,TRUE,-0.6880149811165577,-0.6175848208339723,NA,42.11067858250826,0.8148666666666665
NSUN3,Injury,Burn,Early hours-Day 7,Not LEG,47.49772520473157,25.02274795268426,1,TRUE,0.411699508883844,0.7181001627835473,NA,27.632078725262936,0.41563333333333347
NSUN7,Injury,Burn,Early hours-Day 7,Not LEG,41.94722474977252,89.67242948134668,1,TRUE,0.5620873325253939,1.8597107175115348,NA,49.614628126674944,0.681518253968254
NT5DC1,Injury,Burn,Early hours-Day 7,Not LEG,1.0919017288444042,66.33303002729754,1,FALSE,0.007671396066788461,-1.0925024427713654,NA,48.93661720508718,0.684266666666667
NT5E,Injury,Burn,Early hours-Day 7,Not LEG,9.872611464968154,33.62147406733394,-1,TRUE,-0.0737456377369643,-0.9726123453872493,NA,68.24755863577154,0.7894682539682536
NUCKS1,Injury,Burn,Early hours-Day 7,Not LEG,73.15741583257507,96.2238398544131,-1,TRUE,-0.528263503676202,-1.8449355533467156,NA,68.20482789869767,0.9651333333333335
NUDCD1,Injury,Burn,Early hours-Day 7,Not LEG,73.2029117379436,24.385805277525023,-1,TRUE,-0.8012428315445277,-0.788858313542447,NA,67.64887741179628,0.8976589743589743
NUDCD3,Injury,Burn,Early hours-Day 7,Not LEG,49.727024567788895,30.800727934485895,-1,TRUE,-0.3327900898838809,-0.6126138630441766,NA,31.874334431206254,0.9677666666666668
NUDT21,Injury,Burn,Early hours-Day 7,Not LEG,12.556869881710647,58.78070973612375,-1,TRUE,-0.08548427315663432,-0.9566117179214197,NA,38.00833249284691,0.5628531746031744
NUDT3,Injury,Burn,Early hours-Day 7,Not LEG,38.717015468607826,12.784349408553231,-1,TRUE,-0.19335171700911324,-0.6438345917592274,NA,31.959618591153,0.37737971014492766
NUDT9,Injury,Burn,Early hours-Day 7,Not LEG,14.376706096451318,9.59963603275705,-1,TRUE,-0.12227759405617888,-0.6360480474334582,NA,38.43865348830197,0.9186000000000001
NUP107,Injury,Burn,Early hours-Day 7,Not LEG,70.92811646951775,73.29390354868062,-1,TRUE,-0.6442751991449907,-1.148758666661006,NA,54.25205164987278,0.897566666666667
NUP133,Injury,Burn,Early hours-Day 7,Not LEG,16.65150136487716,61.874431301182895,-1,TRUE,-0.1224777711136742,-0.966902763004124,NA,41.463937361136146,0.8249909166856534
NUP160,Injury,Burn,Early hours-Day 7,Not LEG,91.901728844404,64.42220200181984,-1,TRUE,-0.8523831555921824,-1.176523709135846,NA,76.53640430726854,0.9626
NUP214,Injury,Burn,Early hours-Day 7,Not LEG,5.868971792538671,26.61510464058235,-1,FALSE,-0.03333674280712273,0.7760557725803352,NA,76.20719554232542,0.06443333333333334
NUP43,Injury,Burn,Early hours-Day 7,Not LEG,86.03275705186533,89.35395814376706,-1,TRUE,-1.7711753572756574,-1.5751461814470091,NA,49.88837995043867,0.5985238922051034
NUP54,Injury,Burn,Early hours-Day 7,Not LEG,44.904458598726116,79.66333030027297,-1,TRUE,-0.3948724609766643,-1.2145893395909848,NA,56.31583772359548,0.846747619047619
NUP88,Injury,Burn,Early hours-Day 7,Not LEG,69.83621474067334,47.77070063694268,-1,TRUE,-0.4843503281448953,-0.9385467539665635,NA,52.15942451762343,0.8973101476163587
NUP93,Injury,Burn,Early hours-Day 7,Not LEG,90.85532302092811,20.74613284804368,-1,TRUE,-1.0856225521521132,-0.6438110454344117,NA,45.36638699091362,0.8278619047619056
NVL,Injury,Burn,Early hours-Day 7,Not LEG,85.62329390354869,29.16287534121929,-1,TRUE,-0.74160199034411,-0.6940650891405329,NA,47.926213921155174,0.8916000000000002
OAT,Injury,Burn,Early hours-Day 7,Not LEG,3.0937215650591448,64.60418562329392,-1,FALSE,-0.019708142461603018,0.9878591326002573,NA,55.628882149587774,0.16063333333333332
OCIAD2,Injury,Burn,Early hours-Day 7,Not LEG,51.18289353958144,88.76251137397634,-1,TRUE,-0.48030214877364674,-1.4626861946683074,NA,57.0093514834402,0.4697256410256412
OFD1,Injury,Burn,Early hours-Day 7,Not LEG,84.3494085532302,92.58416742493175,-1,TRUE,-0.8359129505836158,-1.5323083119389196,NA,71.79952224390026,0.8389666666666669
OGDH,Injury,Burn,Early hours-Day 7,Not LEG,12.647861692447679,50.454959053685165,1,TRUE,0.08175796642319,1.212550722359171,NA,46.9597747466435,0.8148000000000001
OGFOD1,Injury,Burn,Early hours-Day 7,Not LEG,53.95814376706096,87.3066424021838,-1,TRUE,-0.5413649838551517,-1.3187419277827521,NA,70.26932866427585,0.9637333333333333
OGT,Injury,Burn,Early hours-Day 7,Not LEG,34.53139217470428,79.25386715195633,1,FALSE,0.20831521519087737,-1.0828875581058224,NA,54.32513434358154,0.47669523809523834
OLA1,Injury,Burn,Early hours-Day 7,Not LEG,28.844404003639674,49.636032757051865,-1,TRUE,-0.19182196145644248,-0.9206648683055549,NA,44.90018807877084,0.8691333333333333
OPLAH,Injury,Burn,Early hours-Day 7,Not LEG,26.61510464058235,94.04003639672429,1,TRUE,0.4110189158714288,2.119681017999119,NA,69.51254460134929,0.3712666666666666
OPTN,Injury,Burn,Early hours-Day 7,Not LEG,14.83166515013649,92.4476797088262,1,FALSE,0.10536093554191162,-1.6320186366002596,NA,42.37319253190325,0.6941080586080584
ORAI2,Injury,Burn,Early hours-Day 7,Not LEG,11.692447679708826,32.620564149226574,-1,FALSE,-0.09010479283318773,0.9388063497832655,NA,41.53984362819899,0.6435166666666668
ORC2,Injury,Burn,Early hours-Day 7,Not LEG,4.276615104640583,19.10828025477707,1,FALSE,0.03322450972299329,-0.7572579673109474,NA,49.65634119612767,0.6057458874458874
ORC3,Injury,Burn,Early hours-Day 7,Not LEG,57.73430391264787,40.536851683348495,-1,TRUE,-0.40613727761505913,-0.7316481193270383,NA,56.067172128183536,0.853
ORC5,Injury,Burn,Early hours-Day 7,Not LEG,69.79071883530482,35.53230209281165,-1,TRUE,-0.592095625669482,-0.8822083613392069,NA,55.939043398126174,0.8589000000000001
ORMDL2,Injury,Burn,Early hours-Day 7,Not LEG,11.010009099181074,57.506824385805274,-1,FALSE,-0.07629585296165686,1.1063146065269645,NA,51.15131627820791,0.37272146317734534
OS9,Injury,Burn,Early hours-Day 7,Not LEG,5.505004549590537,29.936305732484076,1,TRUE,0.03422229288670664,0.8641306817580299,NA,45.54598233840431,0.4579333333333335
OSBPL3,Injury,Burn,Early hours-Day 7,Not LEG,6.687898089171974,62.42038216560509,1,FALSE,0.06377346163439057,-1.1316084197044787,NA,67.32983823549223,0.11646666666666666
OSBPL7,Injury,Burn,Early hours-Day 7,Not LEG,28.662420382165603,60.73703366696998,-1,TRUE,-0.22713304788242805,-0.8852741611047348,NA,46.93043874643037,0.8777833333333337
